product_id,variant_id,title,category,brand,base_price,variant_price,color,size,sku,inventory_quantity,availability,launch_datetime,active,image_url,description
P0078,P0078-V2,Product kSordC - Red M,Clothing,BrandB,73.83,86.46,Red,M,937a75f4-3d47-4ee0-b0ce-f472edc41917,269,preorder,2025-03-18T07:00:30.082170,True,https://picsum.photos/seed/uJKcy/400/400,Variant of Product kSordC with color Red and size M.
P0078,P0078-V3,Product kSordC - Yellow L,Clothing,BrandB,73.83,104.42,Yellow,L,6f7de1a3-7e09-4670-a5ca-216048d8cffe,129,out of stock,2025-01-23T07:00:30.082208,False,https://picsum.photos/seed/SvxEm/400/400,Variant of Product kSordC with color Yellow and size L.
P0079,P0079-V1,Product Js5iFI - Green XS,Clothing,BrandB,311.13,314.51,Green,XS,142e9110-8c7b-424a-a22e-29e331d62ef4,7,preorder,2025-06-28T07:00:30.082244,True,https://picsum.photos/seed/oh11r/400/400,Variant of Product Js5iFI with color Green and size XS.
P0079,P0079-V2,Product Js5iFI - Orange XXL,Clothing,BrandB,311.13,347.31,Orange,XXL,49c5163f-c86a-443f-9acf-05f199fa4349,392,preorder,2025-07-07T07:00:30.082263,False,https://picsum.photos/seed/dyTP8/400/400,Variant of Product Js5iFI with color Orange and size XXL.
P0080,P0080-V1,Product xiab3t - Orange L,Toys,BrandA,384.21,386.7,Orange,L,1a9d1b79-d920-446c-b1af-0d63588300b1,328,in stock,2025-05-17T07:00:30.082297,True,https://picsum.photos/seed/OjL7L/400/400,Variant of Product xiab3t with color Orange and size L.
P0080,P0080-V2,Product xiab3t - Black M,Toys,BrandA,384.21,380.54,Black,M,ccf00ee0-82c5-4585-84e5-826e4d81ffb6,270,out of stock,2025-07-03T07:00:30.082316,False,https://picsum.photos/seed/Ql4PB/400/400,Variant of Product xiab3t with color Black and size M.
P0081,P0081-V1,Product e6JBSq - Black XS,Electronics,BrandA,354.65,339.79,Black,XS,8ca7a092-3431-4a94-80cc-60c63e70fa12,155,preorder,2025-08-02T07:00:30.082351,True,https://picsum.photos/seed/aGAId/400/400,Variant of Product e6JBSq with color Black and size XS.
P0082,P0082-V1,Product scWXtG - Yellow M,Electronics,BrandC,381.46,380.73,Yellow,M,acac6418-97fe-4246-ac57-5fb871a8def1,118,preorder,2024-11-09T07:00:30.082391,True,https://picsum.photos/seed/WK0jc/400/400,Variant of Product scWXtG with color Yellow and size M.
P0082,P0082-V2,Product scWXtG - White L,Electronics,BrandC,381.46,371.01,White,L,cf75aa38-7efc-4b3e-a350-236cdba6ea7c,123,out of stock,2025-01-20T07:00:30.082414,True,https://picsum.photos/seed/HMXWa/400/400,Variant of Product scWXtG with color White and size L.
P0083,P0083-V1,Product gSW6Kl - White XXL,Home,BrandC,421.78,402.96,White,XXL,2674dd73-b7a1-4aa8-9981-2cc295a187ad,251,out of stock,2024-12-11T07:00:30.082450,True,https://picsum.photos/seed/Nm7MG/400/400,Variant of Product gSW6Kl with color White and size XXL.
P0083,P0083-V2,Product gSW6Kl - Blue S,Home,BrandC,421.78,450.62,Blue,S,82b464f5-16f0-4734-9b4c-bd717df22628,196,preorder,2025-09-07T07:00:30.082482,True,https://picsum.photos/seed/9BQFI/400/400,Variant of Product gSW6Kl with color Blue and size S.
P0083,P0083-V3,Product gSW6Kl - White M,Home,BrandC,421.78,444.75,White,M,f91521f4-33b9-427f-8c94-1c9ca372d3e8,12,preorder,2024-12-18T07:00:30.082510,True,https://picsum.photos/seed/9klCC/400/400,Variant of Product gSW6Kl with color White and size M.
P0084,P0084-V1,Product QTqzKn - Orange M,Home,BrandB,476.14,497.04,Orange,M,2a674243-0eef-4c60-9589-cd22a5360b33,152,out of stock,2024-11-20T07:00:30.082546,True,https://picsum.photos/seed/azUsr/400/400,Variant of Product QTqzKn with color Orange and size M.
P0084,P0084-V2,Product QTqzKn - Red S,Home,BrandB,476.14,504.26,Red,S,7e555238-4624-40bb-bf35-5a5d74fbc25d,178,out of stock,2024-11-03T07:00:30.082599,False,https://picsum.photos/seed/VlBWi/400/400,Variant of Product QTqzKn with color Red and size S.
P0084,P0084-V3,Product QTqzKn - Orange XS,Home,BrandB,476.14,523.72,Orange,XS,764442fb-a71f-4145-b517-6d9181f5ddc9,277,in stock,2024-11-21T07:00:30.082643,True,https://picsum.photos/seed/aoT8L/400/400,Variant of Product QTqzKn with color Orange and size XS.
P0084,P0084-V4,Product QTqzKn - Blue XS,Home,BrandB,476.14,465.5,Blue,XS,6b43c4ad-2fa3-4743-9281-95c20d44867e,315,preorder,2025-08-28T07:00:30.082663,True,https://picsum.photos/seed/YrZLd/400/400,Variant of Product QTqzKn with color Blue and size XS.
P0085,P0085-V1,Product 2NhvTU - Orange XL,Home,BrandD,452.38,444.39,Orange,XL,cf8db7fd-4d95-4406-a95f-f56a0efd1cda,336,out of stock,2025-09-06T07:00:30.082701,True,https://picsum.photos/seed/sGs7i/400/400,Variant of Product 2NhvTU with color Orange and size XL.
P0085,P0085-V2,Product 2NhvTU - Red M,Home,BrandD,452.38,448.34,Red,M,98d0e635-d9f4-4512-a908-150a56f27f2c,96,preorder,2024-09-28T07:00:30.082730,True,https://picsum.photos/seed/xXENN/400/400,Variant of Product 2NhvTU with color Red and size M.
P0085,P0085-V3,Product 2NhvTU - Blue XL,Home,BrandD,452.38,452.13,Blue,XL,c0ff0681-0864-4269-9203-64fbc7b7c328,75,preorder,2024-11-12T07:00:30.082759,True,https://picsum.photos/seed/nmP8K/400/400,Variant of Product 2NhvTU with color Blue and size XL.
P0085,P0085-V4,Product 2NhvTU - Green M,Home,BrandD,452.38,435.36,Green,M,8a6a4838-5a44-4c5d-a59e-f44a6e313e97,344,out of stock,2024-11-22T07:00:30.082784,True,https://picsum.photos/seed/hl87y/400/400,Variant of Product 2NhvTU with color Green and size M.
P0086,P0086-V1,Product 5Ua8Vg - Green L,Clothing,BrandC,105.9,86.49,Green,L,b657b33d-3b8a-47e6-b53f-448c703af6c6,385,out of stock,2025-04-11T07:00:30.082823,False,https://picsum.photos/seed/KPgl9/400/400,Variant of Product 5Ua8Vg with color Green and size L.
P0087,P0087-V1,Product yVISND - Red XS,Sports,BrandD,362.79,351.61,Red,XS,6539b401-2fd7-4f0f-8f57-5f4f14943071,304,out of stock,2025-09-08T07:00:30.082874,True,https://picsum.photos/seed/49ojI/400/400,Variant of Product yVISND with color Red and size XS.
P0088,P0088-V1,Product QlJQ5j - Red XXL,Home,BrandA,118.78,148.41,Red,XXL,42839787-4a59-441f-a3f2-828be553b2f7,170,preorder,2025-04-28T07:00:30.082925,True,https://picsum.photos/seed/0dMRO/400/400,Variant of Product QlJQ5j with color Red and size XXL.
P0089,P0089-V1,Product Y2NJBS - Yellow M,Home,BrandC,272.85,285.62,Yellow,M,0bd51b0a-817a-4a97-b500-d3feaea57c72,476,out of stock,2025-02-03T07:00:30.082963,True,https://picsum.photos/seed/a9BmP/400/400,Variant of Product Y2NJBS with color Yellow and size M.
P0089,P0089-V2,Product Y2NJBS - Green L,Home,BrandC,272.85,257.1,Green,L,ebf46157-52ca-4072-a02a-8d168e9a1efc,299,in stock,2024-10-14T07:00:30.082987,False,https://picsum.photos/seed/B91Sn/400/400,Variant of Product Y2NJBS with color Green and size L.
P0089,P0089-V3,Product Y2NJBS - Black M,Home,BrandC,272.85,284.22,Black,M,1f51170e-5494-4c65-9c6a-ae02b41b8692,70,out of stock,2024-10-18T07:00:30.083011,True,https://picsum.photos/seed/AEGNe/400/400,Variant of Product Y2NJBS with color Black and size M.
P0089,P0089-V4,Product Y2NJBS - Black XXL,Home,BrandC,272.85,299.22,Black,XXL,d304e807-23e6-44c9-9c9a-21f429598328,63,out of stock,2025-01-16T07:00:30.083112,True,https://picsum.photos/seed/S3bU0/400/400,Variant of Product Y2NJBS with color Black and size XXL.
P0090,P0090-V1,Product IqhCQX - Green S,Toys,BrandD,379.55,424.94,Green,S,13e57ba3-dd64-45a2-809e-2f5e36880c44,80,in stock,2025-02-04T07:00:30.083150,True,https://picsum.photos/seed/6TYZo/400/400,Variant of Product IqhCQX with color Green and size S.
P0090,P0090-V2,Product IqhCQX - White M,Toys,BrandD,379.55,396.04,White,M,1b92068a-1c72-4972-bddc-f9f879b81512,388,out of stock,2025-01-06T07:00:30.083173,True,https://picsum.photos/seed/1TJve/400/400,Variant of Product IqhCQX with color White and size M.
P0091,P0091-V1,Product dvcFwt - Blue S,Toys,BrandD,89.44,133.97,Blue,S,e81c26f2-354b-461e-9e72-b519fd28f73c,498,in stock,2024-12-08T07:00:30.083208,False,https://picsum.photos/seed/5P4y0/400/400,Variant of Product dvcFwt with color Blue and size S.
P0091,P0091-V2,Product dvcFwt - Yellow XL,Toys,BrandD,89.44,97.33,Yellow,XL,874543c5-8f18-4abc-92be-2561e67ff8dc,475,in stock,2024-12-10T07:00:30.083237,True,https://picsum.photos/seed/WX4Td/400/400,Variant of Product dvcFwt with color Yellow and size XL.
P0091,P0091-V3,Product dvcFwt - Red M,Toys,BrandD,89.44,78.99,Red,M,72b6e0ff-155c-4160-b336-2e933cded1f2,150,preorder,2025-07-04T07:00:30.083270,False,https://picsum.photos/seed/rzk2l/400/400,Variant of Product dvcFwt with color Red and size M.
P0091,P0091-V4,Product dvcFwt - Red L,Toys,BrandD,89.44,73.57,Red,L,8cbe97d3-8e72-45b4-b291-4489fadec6fe,349,out of stock,2025-08-20T07:00:30.083301,False,https://picsum.photos/seed/M2Z9F/400/400,Variant of Product dvcFwt with color Red and size L.
P0092,P0092-V1,Product gET5dX - Orange XL,Clothing,BrandA,70.13,70.86,Orange,XL,2738258b-c9dd-4fae-a34d-16dc97c8fc3b,114,preorder,2024-12-05T07:00:30.083338,True,https://picsum.photos/seed/0SLfa/400/400,Variant of Product gET5dX with color Orange and size XL.
P0092,P0092-V2,Product gET5dX - Black L,Clothing,BrandA,70.13,104.81,Black,L,8f962c50-5b26-4f55-9b4c-01202f1f3301,475,out of stock,2025-07-31T07:00:30.083371,True,https://picsum.photos/seed/sc8Zx/400/400,Variant of Product gET5dX with color Black and size L.
P0092,P0092-V3,Product gET5dX - Red L,Clothing,BrandA,70.13,116.11,Red,L,80bdda12-e35d-44c5-8ed0-fe5e6bae3b70,141,out of stock,2025-08-23T07:00:30.083405,True,https://picsum.photos/seed/j1Sgd/400/400,Variant of Product gET5dX with color Red and size L.
P0093,P0093-V1,Product DyXlAJ - Black XL,Home,BrandD,422.44,413.13,Black,XL,c7dd1b27-d7c3-429a-a21f-b4b0366dc52b,285,in stock,2024-10-28T07:00:30.083442,False,https://picsum.photos/seed/0KP4D/400/400,Variant of Product DyXlAJ with color Black and size XL.
P0093,P0093-V2,Product DyXlAJ - Black XS,Home,BrandD,422.44,415.65,Black,XS,f442b280-cc6a-4143-b66e-f572657c854f,90,preorder,2025-04-14T07:00:30.083464,True,https://picsum.photos/seed/PGxQa/400/400,Variant of Product DyXlAJ with color Black and size XS.
P0093,P0093-V3,Product DyXlAJ - White XL,Home,BrandD,422.44,446.4,White,XL,0468f5e9-871c-4713-a710-38bc2cd3753d,332,in stock,2025-08-01T07:00:30.083502,False,https://picsum.photos/seed/O08b1/400/400,Variant of Product DyXlAJ with color White and size XL.
P0094,P0094-V1,Product MLJa4K - White M,Home,BrandB,50.91,72.11,White,M,61b1d1d4-8892-469f-bc52-b8d2b523401e,431,preorder,2024-11-09T07:00:30.083536,False,https://picsum.photos/seed/1VC8d/400/400,Variant of Product MLJa4K with color White and size M.
P0094,P0094-V2,Product MLJa4K - Red XS,Home,BrandB,50.91,79.35,Red,XS,7f1962e9-4d5b-49ed-aaf4-efe7ee6a22a2,277,out of stock,2025-04-25T07:00:30.083554,True,https://picsum.photos/seed/R2wPL/400/400,Variant of Product MLJa4K with color Red and size XS.
P0095,P0095-V1,Product Y7xNiZ - White XXL,Home,BrandC,267.61,272.94,White,XXL,3fe1d234-1ea8-46e6-8003-11ddbc04a8cb,110,out of stock,2024-10-20T07:00:30.083591,True,https://picsum.photos/seed/QL2ph/400/400,Variant of Product Y7xNiZ with color White and size XXL.
P0095,P0095-V2,Product Y7xNiZ - White XL,Home,BrandC,267.61,264.08,White,XL,77e839f2-80a8-4e08-8850-8d4ff727b992,123,in stock,2024-11-06T07:00:30.083608,True,https://picsum.photos/seed/TNwEn/400/400,Variant of Product Y7xNiZ with color White and size XL.
P0096,P0096-V1,Product JqVLVI - Black L,Toys,BrandD,246.81,242.02,Black,L,c6f60397-6e95-4725-b650-d17808ca2744,176,out of stock,2024-12-01T07:00:30.083646,True,https://picsum.photos/seed/zY1aY/400/400,Variant of Product JqVLVI with color Black and size L.
P0097,P0097-V1,Product KxxNUL - Black XL,Clothing,BrandB,128.58,162.71,Black,XL,2d106343-97fc-4d34-bbba-6191481b4b7b,494,preorder,2025-03-11T07:00:30.083701,True,https://picsum.photos/seed/EydRw/400/400,Variant of Product KxxNUL with color Black and size XL.
P0097,P0097-V2,Product KxxNUL - Black XXL,Clothing,BrandB,128.58,167.16,Black,XXL,27f8faa7-a6d4-4844-b045-e10775fd7b79,142,preorder,2024-10-15T07:00:30.083742,True,https://picsum.photos/seed/PlFXb/400/400,Variant of Product KxxNUL with color Black and size XXL.
P0097,P0097-V3,Product KxxNUL - Blue XS,Clothing,BrandB,128.58,131.91,Blue,XS,bafa9c9c-3957-4ac5-86d5-7acfd7e4321c,300,in stock,2025-05-03T07:00:30.083767,True,https://picsum.photos/seed/PoceH/400/400,Variant of Product KxxNUL with color Blue and size XS.
P0098,P0098-V1,Product w1Xe1k - Blue M,Clothing,BrandD,252.57,269.63,Blue,M,05c9e8cf-c950-4411-8485-ea62ee1ce925,210,out of stock,2025-07-06T07:00:30.083824,True,https://picsum.photos/seed/b8uln/400/400,Variant of Product w1Xe1k with color Blue and size M.
P0099,P0099-V1,Product 5ENhyp - Black XL,Home,BrandB,456.31,444.39,Black,XL,620afbb7-649d-4404-9c49-95b1b3c5f356,11,in stock,2025-01-02T07:00:30.083864,False,https://picsum.photos/seed/IYMnw/400/400,Variant of Product 5ENhyp with color Black and size XL.
P0099,P0099-V2,Product 5ENhyp - Green M,Home,BrandB,456.31,459.2,Green,M,7040a4fc-3391-4fbc-9f9f-d67933435a44,486,preorder,2025-02-26T07:00:30.083900,True,https://picsum.photos/seed/vmKq7/400/400,Variant of Product 5ENhyp with color Green and size M.
P0100,P0100-V1,Product GgzsWy - Yellow L,Home,BrandA,348.19,349.01,Yellow,L,0299a50b-afbb-485a-bc6b-dc1ee1b2022d,191,out of stock,2024-11-06T07:00:30.083945,False,https://picsum.photos/seed/5VJwy/400/400,Variant of Product GgzsWy with color Yellow and size L.
P0101,P0101-V1,Product QyZvRA - Red XL,Sports,BrandC,358.86,353.34,Red,XL,ce6114cf-929c-40e8-8a87-37bd6c21eb49,73,preorder,2025-06-16T07:00:30.083996,False,https://picsum.photos/seed/BB69o/400/400,Variant of Product QyZvRA with color Red and size XL.
P0102,P0102-V1,Product zUDp7H - Blue L,Toys,BrandC,90.92,99.52,Blue,L,303c764d-c570-44ab-91d4-26551952db12,315,out of stock,2025-03-10T07:00:30.084033,True,https://picsum.photos/seed/IvGdW/400/400,Variant of Product zUDp7H with color Blue and size L.
P0102,P0102-V2,Product zUDp7H - Blue XL,Toys,BrandC,90.92,122.3,Blue,XL,de474155-f315-496f-b84a-e917f098c87b,317,in stock,2025-02-23T07:00:30.084069,False,https://picsum.photos/seed/MW2JR/400/400,Variant of Product zUDp7H with color Blue and size XL.
P0102,P0102-V3,Product zUDp7H - Yellow M,Toys,BrandC,90.92,114.08,Yellow,M,4ac7243f-ff00-4d0a-b8c9-ed353c45a6c8,324,in stock,2025-09-06T07:00:30.084098,False,https://picsum.photos/seed/AQ4QG/400/400,Variant of Product zUDp7H with color Yellow and size M.
P0102,P0102-V4,Product zUDp7H - Red XL,Toys,BrandC,90.92,83.55,Red,XL,f776e9d9-1764-4f31-a70c-fd631b6f63ad,353,in stock,2025-03-28T07:00:30.084125,False,https://picsum.photos/seed/x0EMG/400/400,Variant of Product zUDp7H with color Red and size XL.
P0103,P0103-V1,Product p0oeby - Orange XL,Clothing,BrandA,452.53,449.45,Orange,XL,ddbf0c41-adb3-4c86-ab92-5d11514e2123,319,in stock,2025-06-17T07:00:30.084163,True,https://picsum.photos/seed/R19ZN/400/400,Variant of Product p0oeby with color Orange and size XL.
P0103,P0103-V2,Product p0oeby - Yellow M,Clothing,BrandA,452.53,435.24,Yellow,M,db83ca3d-00a1-4c43-93c9-fe0c64e110fb,117,preorder,2025-09-23T07:00:30.084194,False,https://picsum.photos/seed/z0ZCF/400/400,Variant of Product p0oeby with color Yellow and size M.
P0104,P0104-V1,Product kcW4Ty - Blue XS,Toys,BrandD,339.87,375.5,Blue,XS,56afa9e2-53f6-41f5-970d-9e54962904df,348,out of stock,2025-01-14T07:00:30.084236,True,https://picsum.photos/seed/uShHk/400/400,Variant of Product kcW4Ty with color Blue and size XS.
P0104,P0104-V2,Product kcW4Ty - Blue XS,Toys,BrandD,339.87,379.48,Blue,XS,345949e2-fcef-40ef-89c5-fd1bebec5de1,291,in stock,2025-04-12T07:00:30.084255,False,https://picsum.photos/seed/BSGDw/400/400,Variant of Product kcW4Ty with color Blue and size XS.
P0104,P0104-V3,Product kcW4Ty - Black M,Toys,BrandD,339.87,324.16,Black,M,358fa5ac-6c32-495b-955c-3b64a9febc79,448,out of stock,2025-03-18T07:00:30.084311,False,https://picsum.photos/seed/DnaZe/400/400,Variant of Product kcW4Ty with color Black and size M.
P0104,P0104-V4,Product kcW4Ty - Green XL,Toys,BrandD,339.87,358.73,Green,XL,974723f6-b12f-4e28-821b-c01bd0ed8dbc,416,in stock,2024-11-12T07:00:30.084341,False,https://picsum.photos/seed/ZNxuB/400/400,Variant of Product kcW4Ty with color Green and size XL.
P0105,P0105-V1,Product IvBF1E - Red L,Sports,BrandD,167.56,192.66,Red,L,abbe6ecc-ebd0-4740-ad90-551b10ef3231,461,in stock,2024-12-08T07:00:30.084385,True,https://picsum.photos/seed/NQ5Uy/400/400,Variant of Product IvBF1E with color Red and size L.
P0106,P0106-V1,Product 1tWWNU - Red L,Toys,BrandC,154.77,196.96,Red,L,a9927188-e79a-40c4-9171-5baef78b135e,470,out of stock,2025-02-05T07:00:30.084422,False,https://picsum.photos/seed/vJqdk/400/400,Variant of Product 1tWWNU with color Red and size L.
P0106,P0106-V2,Product 1tWWNU - Red L,Toys,BrandC,154.77,158.44,Red,L,e742b576-2404-4ca9-8d95-b2361a9f86ab,424,in stock,2025-06-22T07:00:30.084455,True,https://picsum.photos/seed/sXZfg/400/400,Variant of Product 1tWWNU with color Red and size L.
P0106,P0106-V3,Product 1tWWNU - Green M,Toys,BrandC,154.77,166.16,Green,M,e94494aa-f239-4714-acd6-d9bbfcf07f6b,70,in stock,2024-09-26T07:00:30.084491,True,https://picsum.photos/seed/oUCHe/400/400,Variant of Product 1tWWNU with color Green and size M.
P0106,P0106-V4,Product 1tWWNU - Black XXL,Toys,BrandC,154.77,147.36,Black,XXL,cb3c936c-6044-4e34-a15f-ad4171ee45c7,217,in stock,2025-03-18T07:00:30.084520,False,https://picsum.photos/seed/nq5y0/400/400,Variant of Product 1tWWNU with color Black and size XXL.
P0107,P0107-V1,Product D9TQbT - Blue M,Sports,BrandB,297.53,330.62,Blue,M,c5dcd48b-5cbb-4fc5-af29-07762e5aa69c,59,out of stock,2025-07-14T07:00:30.084559,True,https://picsum.photos/seed/dm03y/400/400,Variant of Product D9TQbT with color Blue and size M.
P0107,P0107-V2,Product D9TQbT - White XS,Sports,BrandB,297.53,316.2,White,XS,7b1adc75-b810-4cb9-aae8-5534f31b4322,127,in stock,2025-09-14T07:00:30.084584,False,https://picsum.photos/seed/jp7wq/400/400,Variant of Product D9TQbT with color White and size XS.
P0107,P0107-V3,Product D9TQbT - Orange XL,Sports,BrandB,297.53,327.8,Orange,XL,98065760-05fe-4666-8c2d-4c2f1bb957f9,315,preorder,2024-09-23T07:00:30.084603,True,https://picsum.photos/seed/yHiFn/400/400,Variant of Product D9TQbT with color Orange and size XL.
P0107,P0107-V4,Product D9TQbT - Yellow XXL,Sports,BrandB,297.53,278.2,Yellow,XXL,19238418-4fc3-424a-bdf5-6c8c938a4ae0,239,in stock,2025-07-03T07:00:30.084621,True,https://picsum.photos/seed/ccxGy/400/400,Variant of Product D9TQbT with color Yellow and size XXL.
P0108,P0108-V1,Product vooM6t - Red M,Toys,BrandC,232.2,264.58,Red,M,15a649ac-9943-47b2-91bf-4605017d1c72,360,preorder,2024-10-27T07:00:30.084661,True,https://picsum.photos/seed/XFrPk/400/400,Variant of Product vooM6t with color Red and size M.
P0108,P0108-V2,Product vooM6t - Red M,Toys,BrandC,232.2,220.97,Red,M,ddcdbf54-e067-4a22-b0c7-794f2239c671,364,out of stock,2025-02-18T07:00:30.084698,False,https://picsum.photos/seed/2p6Yg/400/400,Variant of Product vooM6t with color Red and size M.
P0108,P0108-V3,Product vooM6t - Black L,Toys,BrandC,232.2,258.66,Black,L,5484ac55-147a-44c5-91b1-664ccaa49324,320,in stock,2025-05-16T07:00:30.084716,True,https://picsum.photos/seed/5Cz5G/400/400,Variant of Product vooM6t with color Black and size L.
P0109,P0109-V1,Product j8PR7i - Yellow L,Toys,BrandD,10.25,35.99,Yellow,L,31337301-cd2c-49d7-91a3-3fea98a3be5f,257,in stock,2025-08-06T07:00:30.084777,True,https://picsum.photos/seed/FPvUq/400/400,Variant of Product j8PR7i with color Yellow and size L.
P0109,P0109-V2,Product j8PR7i - Orange XS,Toys,BrandD,10.25,-8.66,Orange,XS,79d40bdc-9afb-4dad-baa2-b060af700c64,450,out of stock,2025-03-31T07:00:30.084817,False,https://picsum.photos/seed/zDMGO/400/400,Variant of Product j8PR7i with color Orange and size XS.
P0110,P0110-V1,Product sS8NEY - Yellow L,Electronics,BrandA,437.81,452.48,Yellow,L,a63f2f73-52da-437b-81b2-fe12b50937e1,319,preorder,2025-08-31T07:00:30.084855,True,https://picsum.photos/seed/NBDsP/400/400,Variant of Product sS8NEY with color Yellow and size L.
P0110,P0110-V2,Product sS8NEY - Yellow M,Electronics,BrandA,437.81,470.53,Yellow,M,008f3c4b-6c61-4816-8251-afd819720cbc,127,out of stock,2025-09-23T07:00:30.084886,True,https://picsum.photos/seed/gALm3/400/400,Variant of Product sS8NEY with color Yellow and size M.
P0110,P0110-V3,Product sS8NEY - Orange M,Electronics,BrandA,437.81,446.79,Orange,M,5e938b8c-ddb9-44ca-815e-8a89d5a83951,126,preorder,2025-07-30T07:00:30.084914,True,https://picsum.photos/seed/uMYQW/400/400,Variant of Product sS8NEY with color Orange and size M.
P0110,P0110-V4,Product sS8NEY - White M,Electronics,BrandA,437.81,443.59,White,M,b5f0cf3c-e25b-4615-95c2-b6829f557826,293,in stock,2025-06-11T07:00:30.084940,False,https://picsum.photos/seed/2NvDi/400/400,Variant of Product sS8NEY with color White and size M.
P0111,P0111-V1,Product TonKVn - Green XXL,Clothing,BrandA,141.33,178.74,Green,XXL,c7e1922c-61c4-42d2-bd6d-2cf90755f796,267,in stock,2025-02-14T07:00:30.084978,True,https://picsum.photos/seed/lYz9g/400/400,Variant of Product TonKVn with color Green and size XXL.
P0111,P0111-V2,Product TonKVn - Red XXL,Clothing,BrandA,141.33,139.19,Red,XXL,3693e3e3-11e6-403b-8651-a7bc6a685095,107,in stock,2025-03-20T07:00:30.085003,True,https://picsum.photos/seed/40Clg/400/400,Variant of Product TonKVn with color Red and size XXL.
P0111,P0111-V3,Product TonKVn - Yellow XL,Clothing,BrandA,141.33,147.89,Yellow,XL,5287e9ce-be9f-4c5e-b3ac-b93b12cac2be,308,out of stock,2024-10-22T07:00:30.085044,True,https://picsum.photos/seed/hZUkU/400/400,Variant of Product TonKVn with color Yellow and size XL.
P0111,P0111-V4,Product TonKVn - Blue S,Clothing,BrandA,141.33,158.84,Blue,S,69d3dd39-be57-404e-a49d-af4171fe677a,487,preorder,2025-02-02T07:00:30.085082,False,https://picsum.photos/seed/uFLFG/400/400,Variant of Product TonKVn with color Blue and size S.
P0112,P0112-V1,Product zHRsi6 - White S,Clothing,BrandD,344.58,390.64,White,S,be350a16-1728-46e3-884e-b93a8d97627a,62,preorder,2025-03-20T07:00:30.085119,True,https://picsum.photos/seed/kQ1G4/400/400,Variant of Product zHRsi6 with color White and size S.
P0112,P0112-V2,Product zHRsi6 - Green M,Clothing,BrandD,344.58,344.6,Green,M,a6a810e6-655a-4b5d-8b01-ab9d3c602676,450,preorder,2025-08-24T07:00:30.085152,False,https://picsum.photos/seed/kw0Fb/400/400,Variant of Product zHRsi6 with color Green and size M.
P0113,P0113-V1,Product AzTirO - Blue M,Clothing,BrandA,48.63,36.12,Blue,M,61cfc33a-c18e-4470-97c2-83462505bd68,244,out of stock,2025-08-13T07:00:30.085188,False,https://picsum.photos/seed/Bd4t1/400/400,Variant of Product AzTirO with color Blue and size M.
P0113,P0113-V2,Product AzTirO - Green M,Clothing,BrandA,48.63,73.02,Green,M,c00cb272-3bde-4945-9290-69854da75cb1,371,in stock,2024-11-08T07:00:30.085218,True,https://picsum.photos/seed/qxkWI/400/400,Variant of Product AzTirO with color Green and size M.
P0114,P0114-V1,Product rq39ZH - Black L,Clothing,BrandD,223.41,212.39,Black,L,5020f948-0cae-4c46-85ba-114f39c3722c,240,out of stock,2025-03-19T07:00:30.085253,True,https://picsum.photos/seed/6aCO6/400/400,Variant of Product rq39ZH with color Black and size L.
P0114,P0114-V2,Product rq39ZH - Green S,Clothing,BrandD,223.41,243.68,Green,S,4e222f2d-8ffb-4bce-8bc8-7981295b0519,190,out of stock,2025-01-12T07:00:30.085271,False,https://picsum.photos/seed/YwIAW/400/400,Variant of Product rq39ZH with color Green and size S.
P0115,P0115-V1,Product 5aM0gp - Orange L,Home,BrandA,117.04,133.85,Orange,L,0ca565a7-bf69-4035-bb51-4d5d468ac57d,447,out of stock,2025-04-11T07:00:30.085308,True,https://picsum.photos/seed/ywvWe/400/400,Variant of Product 5aM0gp with color Orange and size L.
P0115,P0115-V2,Product 5aM0gp - Red XS,Home,BrandA,117.04,111.04,Red,XS,a695fa6d-1314-4244-b1eb-d0c0a2baf0fc,154,in stock,2024-12-23T07:00:30.085325,True,https://picsum.photos/seed/bckY1/400/400,Variant of Product 5aM0gp with color Red and size XS.
P0115,P0115-V3,Product 5aM0gp - White S,Home,BrandA,117.04,120.27,White,S,68a92b40-2e2b-4649-b3d1-7af395d45491,250,preorder,2025-08-20T07:00:30.085346,True,https://picsum.photos/seed/D1aq5/400/400,Variant of Product 5aM0gp with color White and size S.
P0116,P0116-V1,Product mPupZt - Green XS,Home,BrandC,444.13,457.16,Green,XS,2244d114-cac9-4e5d-9baa-a2857bdd06c3,64,in stock,2025-02-26T07:00:30.085381,True,https://picsum.photos/seed/N2oYF/400/400,Variant of Product mPupZt with color Green and size XS.
P0116,P0116-V2,Product mPupZt - Orange XS,Home,BrandC,444.13,451.51,Orange,XS,7fe38375-0a62-4de8-a6ee-4d411c71b9ef,211,out of stock,2024-12-01T07:00:30.085409,False,https://picsum.photos/seed/DEhRf/400/400,Variant of Product mPupZt with color Orange and size XS.
P0116,P0116-V3,Product mPupZt - Yellow XL,Home,BrandC,444.13,432.06,Yellow,XL,7c64c8d4-c221-4700-989e-f0aa8850667f,15,preorder,2025-06-05T07:00:30.085444,False,https://picsum.photos/seed/VVgG6/400/400,Variant of Product mPupZt with color Yellow and size XL.
P0116,P0116-V4,Product mPupZt - Red L,Home,BrandC,444.13,482.04,Red,L,268c9205-5701-4778-b721-d0eb11a0ffad,123,in stock,2025-06-05T07:00:30.085474,True,https://picsum.photos/seed/JKsX1/400/400,Variant of Product mPupZt with color Red and size L.
